,datetime,RH,GHI,CC,T
534,2022-02-08 09:00:00,59.0,0.4,9.0,-0.2
535,2022-02-08 10:00:00,50.0,0.56,9.0,2.1
536,2022-02-08 11:00:00,46.0,1.0,6.0,6.0
537,2022-02-08 12:00:00,51.0,2.04,3.0,17.4
538,2022-02-08 13:00:00,45.0,2.19,2.0,19.5
539,2022-02-08 14:00:00,45.0,1.82,7.0,13.9
540,2022-02-08 15:00:00,45.0,1.43,5.0,13.9
541,2022-02-08 16:00:00,44.0,1.03,2.0,12.1
542,2022-02-08 17:00:00,45.0,0.84,1.0,5.8
543,2022-02-08 18:00:00,56.0,0.22,1.0,0.9
544,2022-02-08 19:00:00,67.0,0.0,7.0,-1.1
545,2022-02-08 20:00:00,69.0,0.0,8.0,-1.7
546,2022-02-09 07:00:00,78.0,0.0,0.0,-6.8
547,2022-02-09 08:00:00,78.0,0.03,3.0,-5.7
548,2022-02-09 09:00:00,67.0,0.48,0.0,0.1
549,2022-02-09 10:00:00,59.0,1.05,8.0,5.4
550,2022-02-09 11:00:00,49.0,1.5,4.0,12.1
551,2022-02-09 12:00:00,42.0,2.04,7.0,17.7
552,2022-02-09 13:00:00,38.0,2.12,8.0,20.8
553,2022-02-09 14:00:00,34.0,1.97,9.0,20.6
554,2022-02-09 15:00:00,31.0,1.85,9.0,16.9
555,2022-02-09 16:00:00,30.0,1.12,9.0,12.5
556,2022-02-09 17:00:00,29.0,0.6,9.0,6.0
557,2022-02-09 18:00:00,38.0,0.16,9.0,2.8
558,2022-02-09 19:00:00,42.0,0.0,10.0,1.3
559,2022-02-09 20:00:00,44.0,0.0,9.0,-0.7
560,2022-02-10 07:00:00,78.0,0.0,5.0,-1.3
561,2022-02-10 08:00:00,80.0,0.04,1.0,-2.0
562,2022-02-10 09:00:00,63.0,0.45,0.0,0.8
563,2022-02-10 10:00:00,61.0,1.12,0.0,6.7
564,2022-02-10 11:00:00,43.0,1.69,0.0,15.4
565,2022-02-10 12:00:00,33.0,2.09,0.0,20.3
566,2022-02-10 13:00:00,31.0,2.29,0.0,22.4
567,2022-02-10 14:00:00,33.0,2.21,0.0,21.8
568,2022-02-10 15:00:00,33.0,1.9,0.0,18.6
569,2022-02-10 16:00:00,38.0,1.41,0.0,13.5
570,2022-02-10 17:00:00,45.0,0.81,0.0,7.8
571,2022-02-10 18:00:00,51.0,0.23,0.0,2.9
572,2022-02-10 19:00:00,57.0,0.0,0.0,0.6
573,2022-02-10 20:00:00,60.0,0.0,0.0,-1.4
574,2022-02-11 07:00:00,78.0,0.0,0.0,-5.9
575,2022-02-11 08:00:00,75.0,0.04,0.0,-4.9
576,2022-02-11 09:00:00,65.0,0.48,0.0,-0.3
577,2022-02-11 10:00:00,60.0,1.11,0.0,5.9
578,2022-02-11 11:00:00,47.0,1.69,0.0,13.4
579,2022-02-11 12:00:00,38.0,2.11,0.0,18.5
580,2022-02-11 13:00:00,33.0,2.32,0.0,23.0
581,2022-02-11 14:00:00,32.0,2.24,1.0,22.8
582,2022-02-11 15:00:00,23.0,1.93,0.0,19.9
583,2022-02-11 16:00:00,24.0,1.47,0.0,15.6
584,2022-02-11 17:00:00,25.0,0.83,0.0,9.0
585,2022-02-11 18:00:00,45.0,0.22,0.0,3.5
586,2022-02-11 19:00:00,57.0,0.0,0.0,0.0
587,2022-02-11 20:00:00,60.0,0.0,3.0,-2.4
588,2022-02-12 07:00:00,71.0,0.0,1.0,-4.1
589,2022-02-12 08:00:00,69.0,0.04,0.0,-3.4
590,2022-02-12 09:00:00,62.0,0.48,0.0,0.5
591,2022-02-12 10:00:00,52.0,1.1,0.0,7.5
592,2022-02-12 11:00:00,42.0,1.69,0.0,15.4
593,2022-02-12 12:00:00,37.0,2.13,0.0,23.0
594,2022-02-12 13:00:00,34.0,2.3,0.0,25.8
595,2022-02-12 14:00:00,28.0,2.22,0.0,25.0
596,2022-02-12 15:00:00,25.0,1.92,0.0,22.2
597,2022-02-12 16:00:00,22.0,1.47,0.0,17.2
598,2022-02-12 17:00:00,21.0,0.83,0.0,10.5
599,2022-02-12 18:00:00,45.0,0.23,0.0,5.0
600,2022-02-12 19:00:00,54.0,0.01,0.0,0.6
601,2022-02-12 20:00:00,55.0,0.0,0.0,-0.4
602,2022-02-13 07:00:00,64.0,0.0,8.0,-1.5
603,2022-02-13 08:00:00,63.0,0.03,6.0,-0.6
604,2022-02-13 09:00:00,54.0,0.45,0.0,2.3
605,2022-02-13 10:00:00,47.0,1.07,0.0,9.7
606,2022-02-13 11:00:00,45.0,1.63,5.0,18.5
607,2022-02-13 12:00:00,38.0,1.53,9.0,19.6
608,2022-02-13 13:00:00,34.0,1.91,9.0,24.7
609,2022-02-13 14:00:00,31.0,1.32,10.0,19.4
610,2022-02-13 15:00:00,28.0,1.11,10.0,17.9
611,2022-02-13 16:00:00,26.0,0.99,10.0,14.7
612,2022-02-13 17:00:00,35.0,0.44,7.0,10.9
613,2022-02-13 18:00:00,37.0,0.17,3.0,5.6
614,2022-02-13 19:00:00,41.0,0.0,4.0,1.6
615,2022-02-13 20:00:00,45.0,0.0,6.0,0.3
616,2022-02-14 07:00:00,75.0,0.0,0.0,-4.3
617,2022-02-14 08:00:00,72.0,0.05,0.0,-3.3
618,2022-02-14 09:00:00,74.0,0.51,0.0,1.0
619,2022-02-14 10:00:00,62.0,1.09,0.0,7.4
620,2022-02-14 11:00:00,50.0,1.68,3.0,16.4
621,2022-02-14 12:00:00,45.0,2.03,4.0,23.0
622,2022-02-14 13:00:00,37.0,1.97,7.0,23.7
623,2022-02-14 14:00:00,28.0,2.11,9.0,23.6
624,2022-02-14 15:00:00,24.0,1.76,4.0,19.3
625,2022-02-14 16:00:00,30.0,1.3,6.0,13.8
626,2022-02-14 17:00:00,37.0,0.61,5.0,9.3
627,2022-02-14 18:00:00,44.0,0.2,10.0,5.7
628,2022-02-14 19:00:00,66.0,0.0,10.0,5.7
629,2022-02-14 20:00:00,86.0,0.0,10.0,4.4
630,2022-02-15 07:00:00,77.0,0.0,10.0,-0.6
631,2022-02-15 08:00:00,71.0,0.05,7.0,-1.3
632,2022-02-15 09:00:00,68.0,0.41,7.0,0.2
633,2022-02-15 10:00:00,65.0,1.03,8.0,7.5
634,2022-02-15 11:00:00,59.0,1.27,8.0,10.2
635,2022-02-15 12:00:00,56.0,1.53,7.0,14.2
636,2022-02-15 13:00:00,52.0,1.68,7.0,15.4
637,2022-02-15 14:00:00,50.0,2.05,7.0,17.0
638,2022-02-15 15:00:00,49.0,1.9,5.0,11.6
639,2022-02-15 16:00:00,52.0,1.5,7.0,8.4
640,2022-02-15 17:00:00,63.0,0.67,7.0,3.4
641,2022-02-15 18:00:00,66.0,0.15,5.0,-2.7
642,2022-02-15 19:00:00,66.0,0.0,3.0,-3.7
643,2022-02-15 20:00:00,61.0,0.0,1.0,-4.5
644,2022-02-16 07:00:00,86.0,0.0,10.0,-1.9
645,2022-02-16 08:00:00,90.0,0.03,10.0,-1.1
646,2022-02-16 09:00:00,76.0,0.49,3.0,0.1
647,2022-02-16 10:00:00,68.0,1.05,7.0,0.9
648,2022-02-16 11:00:00,73.0,0.84,8.0,4.0
649,2022-02-16 12:00:00,70.0,0.89,7.0,7.2
650,2022-02-16 13:00:00,55.0,1.78,7.0,8.4
651,2022-02-16 14:00:00,50.0,1.94,7.0,8.6
652,2022-02-16 15:00:00,45.0,1.55,7.0,7.9
653,2022-02-16 16:00:00,48.0,0.69,7.0,3.2
654,2022-02-16 17:00:00,47.0,0.77,5.0,0.6
655,2022-02-16 18:00:00,50.0,0.34,5.0,-2.7
656,2022-02-16 19:00:00,54.0,0.01,0.0,-4.4
657,2022-02-16 20:00:00,57.0,0.0,2.0,-4.2
658,2022-02-17 07:00:00,64.0,0.0,0.0,-10.4
659,2022-02-17 08:00:00,60.0,0.08,0.0,-8.9
660,2022-02-17 09:00:00,53.0,0.63,2.0,-1.9
661,2022-02-17 10:00:00,50.0,1.39,3.0,3.9
662,2022-02-17 11:00:00,42.0,1.84,5.0,11.1
663,2022-02-17 12:00:00,41.0,2.23,5.0,14.1
664,2022-02-17 13:00:00,37.0,2.51,5.0,19.7
665,2022-02-17 14:00:00,34.0,2.49,6.0,19.9
666,2022-02-17 15:00:00,30.0,2.19,3.0,16.6
667,2022-02-17 16:00:00,25.0,1.7,0.0,12.1
668,2022-02-17 17:00:00,26.0,1.02,0.0,4.5
669,2022-02-17 18:00:00,47.0,0.33,0.0,-2.3
670,2022-02-17 19:00:00,53.0,0.0,0.0,-4.6
671,2022-02-17 20:00:00,60.0,0.0,0.0,-5.5
672,2022-02-18 07:00:00,66.0,0.0,1.0,-9.2
673,2022-02-18 08:00:00,59.0,0.07,3.0,-7.5
674,2022-02-18 09:00:00,47.0,0.54,3.0,-0.6
675,2022-02-18 10:00:00,37.0,1.32,0.0,6.0
676,2022-02-18 11:00:00,26.0,1.97,0.0,15.9
677,2022-02-18 12:00:00,23.0,2.34,0.0,21.3
678,2022-02-18 13:00:00,26.0,2.51,0.0,24.6
679,2022-02-18 14:00:00,30.0,2.42,0.0,24.5
680,2022-02-18 15:00:00,30.0,2.13,1.0,21.3
681,2022-02-18 16:00:00,31.0,1.64,1.0,16.4
682,2022-02-18 17:00:00,36.0,0.81,4.0,7.3
683,2022-02-18 18:00:00,38.0,0.24,6.0,1.4
684,2022-02-18 19:00:00,39.0,0.0,7.0,-1.8
685,2022-02-18 20:00:00,38.0,0.0,9.0,-1.9
686,2022-02-19 07:00:00,55.0,0.0,6.0,-2.4
687,2022-02-19 08:00:00,64.0,0.05,4.0,-1.8
688,2022-02-19 09:00:00,60.0,0.3,10.0,2.0
689,2022-02-19 10:00:00,44.0,0.67,10.0,6.7
690,2022-02-19 11:00:00,38.0,1.2,10.0,14.2
691,2022-02-19 12:00:00,40.0,1.86,10.0,21.1
692,2022-02-19 13:00:00,41.0,2.15,6.0,22.8
693,2022-02-19 14:00:00,46.0,1.27,10.0,12.8
694,2022-02-19 15:00:00,53.0,0.56,10.0,8.4
695,2022-02-19 16:00:00,57.0,0.44,10.0,8.3
696,2022-02-19 17:00:00,53.0,0.34,10.0,6.6
697,2022-02-19 18:00:00,58.0,0.2,7.0,1.7
698,2022-02-19 19:00:00,69.0,0.01,4.0,-0.8
699,2022-02-19 20:00:00,66.0,0.0,9.0,-1.7
700,2022-02-20 07:00:00,65.0,0.0,0.0,-8.0
701,2022-02-20 08:00:00,60.0,0.09,0.0,-6.9
702,2022-02-20 09:00:00,50.0,0.7,0.0,0.2
703,2022-02-20 10:00:00,38.0,1.42,0.0,4.4
704,2022-02-20 11:00:00,29.0,2.05,0.0,13.5
705,2022-02-20 12:00:00,27.0,2.46,0.0,18.5
706,2022-02-20 13:00:00,23.0,2.67,0.0,21.8
707,2022-02-20 14:00:00,23.0,2.6,0.0,21.1
708,2022-02-20 15:00:00,27.0,2.31,0.0,17.3
709,2022-02-20 16:00:00,31.0,1.78,0.0,12.2
710,2022-02-20 17:00:00,42.0,1.09,0.0,3.9
711,2022-02-20 18:00:00,51.0,0.38,0.0,-1.9
712,2022-02-20 19:00:00,54.0,0.01,0.0,-4.4
713,2022-02-20 20:00:00,58.0,0.0,0.0,-5.1
714,2022-02-21 07:00:00,87.0,0.0,0.0,-7.3
715,2022-02-21 08:00:00,81.0,0.15,0.0,-5.9
716,2022-02-21 09:00:00,71.0,0.94,0.0,0.1
717,2022-02-21 10:00:00,60.0,1.57,0.0,5.6
718,2022-02-21 11:00:00,44.0,2.01,0.0,15.2
719,2022-02-21 12:00:00,40.0,2.34,1.0,19.9
720,2022-02-21 13:00:00,40.0,2.12,8.0,16.5
721,2022-02-21 14:00:00,36.0,1.71,8.0,14.9
722,2022-02-21 15:00:00,36.0,1.12,7.0,11.3
723,2022-02-21 16:00:00,42.0,0.46,8.0,6.3
724,2022-02-21 17:00:00,45.0,0.21,3.0,4.3
725,2022-02-21 18:00:00,54.0,0.21,0.0,0.9
726,2022-02-21 19:00:00,65.0,0.01,0.0,-1.4
727,2022-02-21 20:00:00,64.0,0.0,6.0,-2.6
728,2022-02-22 07:00:00,68.0,0.0,0.0,-8.9
729,2022-02-22 08:00:00,59.0,0.12,0.0,-7.5
730,2022-02-22 09:00:00,47.0,0.74,0.0,1.1
731,2022-02-22 10:00:00,39.0,1.44,0.0,5.5
732,2022-02-22 11:00:00,34.0,2.0,0.0,15.7
733,2022-02-22 12:00:00,34.0,2.43,0.0,21.2
734,2022-02-22 13:00:00,36.0,2.44,6.0,19.8
735,2022-02-22 14:00:00,39.0,1.26,7.0,13.6
736,2022-02-22 15:00:00,35.0,2.12,3.0,16.6
737,2022-02-22 16:00:00,41.0,1.82,3.0,11.8
738,2022-02-22 17:00:00,42.0,1.1,5.0,6.7
739,2022-02-22 18:00:00,49.0,0.29,5.0,-0.7
740,2022-02-22 19:00:00,55.0,0.01,4.0,-2.8
741,2022-02-22 20:00:00,69.0,0.0,0.0,-3.8
742,2022-02-23 07:00:00,45.0,0.0,5.0,-6.8
743,2022-02-23 08:00:00,48.0,0.08,9.0,-5.0
744,2022-02-23 09:00:00,41.0,0.48,9.0,0.1
745,2022-02-23 10:00:00,43.0,0.99,9.0,3.8
746,2022-02-23 11:00:00,41.0,1.6,9.0,12.4
747,2022-02-23 12:00:00,38.0,1.68,9.0,12.3
748,2022-02-23 13:00:00,37.0,2.31,7.0,20.6
749,2022-02-23 14:00:00,35.0,2.56,0.0,22.8
750,2022-02-23 15:00:00,32.0,2.29,0.0,20.3
751,2022-02-23 16:00:00,38.0,1.79,0.0,12.7
752,2022-02-23 17:00:00,43.0,1.13,0.0,5.9
753,2022-02-23 18:00:00,46.0,0.43,0.0,-0.9
754,2022-02-23 19:00:00,50.0,0.01,0.0,-4.2
755,2022-02-23 20:00:00,44.0,0.0,0.0,-5.0
756,2022-02-24 07:00:00,61.0,0.0,8.0,-5.0
757,2022-02-24 08:00:00,58.0,0.07,9.0,-3.2
758,2022-02-24 09:00:00,50.0,0.57,1.0,2.1
759,2022-02-24 10:00:00,32.0,1.47,0.0,5.6
760,2022-02-24 11:00:00,34.0,2.08,0.0,17.8
761,2022-02-24 12:00:00,38.0,2.47,1.0,22.5
762,2022-02-24 13:00:00,39.0,2.11,3.0,19.9
763,2022-02-24 14:00:00,41.0,2.17,4.0,21.2
764,2022-02-24 15:00:00,37.0,1.74,3.0,17.2
765,2022-02-24 16:00:00,43.0,1.81,1.0,13.2
766,2022-02-24 17:00:00,48.0,1.12,0.0,7.0
767,2022-02-24 18:00:00,57.0,0.4,0.0,0.8
768,2022-02-24 19:00:00,61.0,0.02,0.0,-2.3
769,2022-02-24 20:00:00,63.0,0.0,0.0,-3.9
770,2022-02-25 07:00:00,77.0,0.0,0.0,-7.2
771,2022-02-25 08:00:00,75.0,0.13,0.0,-4.8
772,2022-02-25 09:00:00,68.0,0.66,0.0,2.2
773,2022-02-25 10:00:00,55.0,1.33,0.0,6.8
774,2022-02-25 11:00:00,52.0,1.93,0.0,18.4
775,2022-02-25 12:00:00,50.0,2.22,2.0,23.1
776,2022-02-25 13:00:00,44.0,2.51,2.0,25.8
777,2022-02-25 14:00:00,43.0,2.44,3.0,25.6
778,2022-02-25 15:00:00,42.0,1.6,3.0,18.8
779,2022-02-25 16:00:00,47.0,1.48,2.0,16.8
780,2022-02-25 17:00:00,57.0,0.83,0.0,10.2
781,2022-02-25 18:00:00,61.0,0.3,2.0,5.0
782,2022-02-25 19:00:00,66.0,0.01,0.0,2.0
783,2022-02-25 20:00:00,70.0,0.0,1.0,0.2
784,2022-02-26 07:00:00,85.0,0.0,5.0,-2.4
785,2022-02-26 08:00:00,83.0,0.09,5.0,-0.9
786,2022-02-26 09:00:00,70.0,0.6,3.0,4.9
787,2022-02-26 10:00:00,54.0,1.37,1.0,9.0
788,2022-02-26 11:00:00,39.0,1.94,0.0,21.2
789,2022-02-26 12:00:00,41.0,2.34,0.0,24.3
790,2022-02-26 13:00:00,41.0,2.5,1.0,26.8
791,2022-02-26 14:00:00,33.0,2.18,5.0,26.2
792,2022-02-26 15:00:00,34.0,2.04,7.0,21.6
793,2022-02-26 16:00:00,37.0,1.36,9.0,16.8
794,2022-02-26 17:00:00,47.0,0.68,7.0,11.9
795,2022-02-26 18:00:00,51.0,0.33,6.0,7.8
796,2022-02-26 19:00:00,58.0,0.02,8.0,6.3
797,2022-02-26 20:00:00,59.0,0.0,9.0,6.9
798,2022-02-27 07:00:00,75.0,0.0,0.0,-5.0
799,2022-02-27 08:00:00,75.0,0.15,0.0,-3.8
800,2022-02-27 09:00:00,62.0,0.84,0.0,6.0
801,2022-02-27 10:00:00,35.0,1.56,0.0,6.5
802,2022-02-27 11:00:00,32.0,2.14,0.0,20.4
803,2022-02-27 12:00:00,25.0,2.55,0.0,26.9
804,2022-02-27 13:00:00,25.0,2.73,0.0,29.0
805,2022-02-27 14:00:00,18.0,2.66,0.0,27.7
806,2022-02-27 15:00:00,18.0,2.39,0.0,25.2
807,2022-02-27 16:00:00,24.0,1.85,0.0,21.0
808,2022-02-27 17:00:00,29.0,1.18,0.0,13.5
809,2022-02-27 18:00:00,36.0,0.46,0.0,5.5
810,2022-02-27 19:00:00,48.0,0.02,0.0,1.7
811,2022-02-27 20:00:00,61.0,0.0,0.0,0.1
812,2022-02-28 07:00:00,72.0,0.0,5.0,-5.0
813,2022-02-28 08:00:00,67.0,0.18,7.0,-2.0
814,2022-02-28 09:00:00,59.0,0.7,7.0,5.0
815,2022-02-28 10:00:00,44.0,1.46,5.0,9.0
816,2022-02-28 11:00:00,29.0,2.05,4.0,23.6
817,2022-02-28 12:00:00,17.0,2.43,6.0,30.7
818,2022-02-28 13:00:00,21.0,2.62,7.0,32.3
819,2022-02-28 14:00:00,19.0,2.0,9.0,27.9
820,2022-02-28 15:00:00,20.0,1.24,10.0,21.5
821,2022-02-28 16:00:00,19.0,1.19,10.0,23.5
822,2022-02-28 17:00:00,25.0,0.74,8.0,16.0
823,2022-02-28 18:00:00,30.0,0.24,9.0,9.7
824,2022-02-28 19:00:00,33.0,0.01,10.0,5.7
825,2022-02-28 20:00:00,39.0,0.0,9.0,4.0
826,2022-03-01 07:00:00,95.0,0.0,10.0,6.3
827,2022-03-01 08:00:00,96.0,0.01,10.0,6.6
828,2022-03-01 09:00:00,96.0,0.04,10.0,7.1
829,2022-03-01 10:00:00,96.0,0.15,10.0,8.5
830,2022-03-01 11:00:00,93.0,0.62,10.0,14.9
831,2022-03-01 12:00:00,82.0,1.35,10.0,16.8
832,2022-03-01 13:00:00,84.0,0.74,10.0,11.6
833,2022-03-01 14:00:00,81.0,0.78,10.0,12.4
834,2022-03-01 15:00:00,84.0,0.49,10.0,10.7
835,2022-03-01 16:00:00,79.0,0.45,10.0,10.7
836,2022-03-01 17:00:00,82.0,0.51,10.0,8.3
837,2022-03-01 18:00:00,82.0,0.14,10.0,5.6
838,2022-03-01 19:00:00,81.0,0.02,10.0,4.1
839,2022-03-01 20:00:00,82.0,0.0,10.0,2.6
840,2022-03-02 07:00:00,83.0,0.0,1.0,-4.8
841,2022-03-02 08:00:00,77.0,0.23,0.0,-3.1
842,2022-03-02 09:00:00,63.0,0.99,0.0,2.0
843,2022-03-02 10:00:00,51.0,1.59,1.0,3.2
844,2022-03-02 11:00:00,48.0,2.18,1.0,15.4
845,2022-03-02 12:00:00,43.0,2.59,2.0,17.9
846,2022-03-02 13:00:00,39.0,2.6,1.0,19.3
847,2022-03-02 14:00:00,36.0,2.71,0.0,19.5
848,2022-03-02 15:00:00,37.0,2.41,0.0,18.8
849,2022-03-02 16:00:00,34.0,1.92,0.0,14.9
850,2022-03-02 17:00:00,37.0,1.25,0.0,10.4
851,2022-03-02 18:00:00,52.0,0.49,0.0,4.2
852,2022-03-02 19:00:00,59.0,0.02,0.0,1.1
853,2022-03-02 20:00:00,61.0,0.0,1.0,-0.3
854,2022-03-03 07:00:00,80.0,0.0,6.0,-1.4
855,2022-03-03 08:00:00,80.0,0.1,8.0,-0.4
856,2022-03-03 09:00:00,75.0,0.28,9.0,1.8
857,2022-03-03 10:00:00,63.0,1.3,6.0,8.9
858,2022-03-03 11:00:00,58.0,2.12,0.0,19.5
859,2022-03-03 12:00:00,47.0,2.49,0.0,25.0
860,2022-03-03 13:00:00,35.0,2.71,0.0,27.4
861,2022-03-03 14:00:00,31.0,2.68,0.0,27.2
862,2022-03-03 15:00:00,27.0,2.34,0.0,25.4
863,2022-03-03 16:00:00,25.0,1.84,0.0,22.1
864,2022-03-03 17:00:00,22.0,1.19,0.0,15.4
865,2022-03-03 18:00:00,32.0,0.47,0.0,7.7
866,2022-03-03 19:00:00,46.0,0.03,0.0,4.1
867,2022-03-03 20:00:00,54.0,0.0,0.0,1.3
868,2022-03-04 07:00:00,73.0,0.0,9.0,-0.2
869,2022-03-04 08:00:00,72.0,0.1,9.0,1.2
870,2022-03-04 09:00:00,67.0,0.46,9.0,7.3
871,2022-03-04 10:00:00,61.0,0.84,9.0,10.8
872,2022-03-04 11:00:00,45.0,1.47,7.0,16.3
873,2022-03-04 12:00:00,37.0,2.15,6.0,25.9
874,2022-03-04 13:00:00,31.0,2.44,0.0,29.3
875,2022-03-04 14:00:00,28.0,2.25,0.0,28.1
876,2022-03-04 15:00:00,31.0,2.01,0.0,25.3
877,2022-03-04 16:00:00,33.0,1.4,6.0,20.4
878,2022-03-04 17:00:00,37.0,0.85,8.0,16.3
879,2022-03-04 18:00:00,36.0,0.29,8.0,12.1
880,2022-03-04 19:00:00,42.0,0.01,9.0,9.9
881,2022-03-04 20:00:00,42.0,0.0,2.0,7.8
882,2022-03-05 07:00:00,60.0,0.0,0.0,-1.1
883,2022-03-05 08:00:00,59.0,0.2,0.0,0.6
884,2022-03-05 09:00:00,50.0,0.87,0.0,8.1
885,2022-03-05 10:00:00,25.0,1.66,0.0,10.4
886,2022-03-05 11:00:00,30.0,2.23,0.0,20.6
887,2022-03-05 12:00:00,31.0,2.62,0.0,22.5
888,2022-03-05 13:00:00,29.0,2.86,0.0,24.6
889,2022-03-05 14:00:00,30.0,2.81,0.0,22.6
890,2022-03-05 15:00:00,28.0,2.51,0.0,21.1
891,2022-03-05 16:00:00,28.0,1.98,0.0,16.2
892,2022-03-05 17:00:00,25.0,1.16,0.0,10.7
893,2022-03-05 18:00:00,33.0,0.54,0.0,3.8
894,2022-03-05 19:00:00,37.0,0.0,0.0,1.1
895,2022-03-05 20:00:00,44.0,0.0,0.0,-0.5
896,2022-03-06 07:00:00,66.0,0.0,0.0,-6.3
897,2022-03-06 08:00:00,57.0,0.25,0.0,-4.5
898,2022-03-06 09:00:00,50.0,0.99,0.0,6.6
899,2022-03-06 10:00:00,36.0,1.72,0.0,7.5
900,2022-03-06 11:00:00,26.0,2.32,0.0,22.2
901,2022-03-06 12:00:00,25.0,2.74,0.0,27.6
902,2022-03-06 13:00:00,24.0,2.89,0.0,29.9
903,2022-03-06 14:00:00,25.0,2.81,0.0,28.6
904,2022-03-06 15:00:00,28.0,2.51,0.0,25.2
905,2022-03-06 16:00:00,30.0,1.99,0.0,20.0
906,2022-03-06 17:00:00,34.0,1.28,0.0,13.0
907,2022-03-06 18:00:00,41.0,0.51,0.0,3.7
908,2022-03-06 19:00:00,48.0,0.03,6.0,-0.3
909,2022-03-06 20:00:00,53.0,0.0,4.0,-1.9
910,2022-03-07 07:00:00,67.0,0.0,6.0,-3.9
911,2022-03-07 08:00:00,66.0,0.17,7.0,-1.3
912,2022-03-07 09:00:00,58.0,0.65,2.0,4.0
913,2022-03-07 10:00:00,44.0,1.43,8.0,8.9
914,2022-03-07 11:00:00,37.0,1.69,8.0,16.3
915,2022-03-07 12:00:00,33.0,2.16,6.0,26.3
916,2022-03-07 13:00:00,26.0,2.44,8.0,27.2
917,2022-03-07 14:00:00,21.0,2.49,0.0,28.1
918,2022-03-07 15:00:00,18.0,2.2,0.0,25.5
919,2022-03-07 16:00:00,28.0,1.68,0.0,20.3
920,2022-03-07 17:00:00,29.0,1.03,0.0,12.9
921,2022-03-07 18:00:00,36.0,0.39,0.0,5.8
922,2022-03-07 19:00:00,41.0,0.03,6.0,3.9
923,2022-03-07 20:00:00,53.0,0.0,3.0,0.4
924,2022-03-08 07:00:00,67.0,0.0,0.0,-4.5
925,2022-03-08 08:00:00,56.0,0.24,0.0,-2.0
926,2022-03-08 09:00:00,41.0,0.9,0.0,7.3
927,2022-03-08 10:00:00,29.0,1.61,1.0,11.8
928,2022-03-08 11:00:00,32.0,2.18,2.0,25.6
929,2022-03-08 12:00:00,33.0,2.59,3.0,31.6
930,2022-03-08 13:00:00,33.0,2.77,3.0,34.6
931,2022-03-08 14:00:00,33.0,2.58,2.0,32.1
932,2022-03-08 15:00:00,33.0,2.35,1.0,29.4
933,2022-03-08 16:00:00,31.0,1.77,1.0,24.1
934,2022-03-08 17:00:00,35.0,1.14,1.0,17.8
935,2022-03-08 18:00:00,37.0,0.48,5.0,9.5
936,2022-03-08 19:00:00,49.0,0.03,4.0,5.5
937,2022-03-08 20:00:00,58.0,0.0,0.0,3.1
938,2022-03-09 07:00:00,75.0,0.0,0.0,-3.4
939,2022-03-09 08:00:00,72.0,0.24,0.0,-0.8
940,2022-03-09 09:00:00,62.0,0.91,0.0,10.5
941,2022-03-09 10:00:00,55.0,1.61,0.0,14.5
942,2022-03-09 11:00:00,49.0,2.22,0.0,27.4
943,2022-03-09 12:00:00,40.0,2.61,0.0,33.4
944,2022-03-09 13:00:00,29.0,2.79,0.0,35.8
945,2022-03-09 14:00:00,23.0,2.74,0.0,36.0
946,2022-03-09 15:00:00,20.0,2.42,0.0,33.1
947,2022-03-09 16:00:00,20.0,1.91,0.0,28.0
948,2022-03-09 17:00:00,36.0,1.22,0.0,20.3
949,2022-03-09 18:00:00,38.0,0.49,0.0,11.1
950,2022-03-09 19:00:00,54.0,0.05,0.0,5.4
951,2022-03-09 20:00:00,62.0,0.0,0.0,1.5
952,2022-03-10 07:00:00,43.0,0.0,8.0,-0.2
953,2022-03-10 08:00:00,44.0,0.25,4.0,1.5
954,2022-03-10 09:00:00,36.0,0.91,6.0,13.8
955,2022-03-10 10:00:00,29.0,1.58,8.0,19.4
956,2022-03-10 11:00:00,21.0,2.02,7.0,30.4
957,2022-03-10 12:00:00,25.0,2.51,10.0,31.5
958,2022-03-10 13:00:00,21.0,1.44,10.0,31.0
959,2022-03-10 14:00:00,19.0,1.75,10.0,25.4
960,2022-03-10 15:00:00,21.0,1.57,10.0,29.2
961,2022-03-10 16:00:00,25.0,1.18,10.0,22.1
962,2022-03-10 17:00:00,35.0,0.78,8.0,18.0
963,2022-03-10 18:00:00,43.0,0.42,6.0,11.9
964,2022-03-10 19:00:00,50.0,0.04,6.0,6.1
965,2022-03-10 20:00:00,51.0,0.0,8.0,5.4
966,2022-03-11 07:00:00,59.0,0.0,9.0,5.7
967,2022-03-11 08:00:00,58.0,0.06,9.0,8.0
968,2022-03-11 09:00:00,52.0,0.44,8.0,14.4
969,2022-03-11 10:00:00,50.0,0.75,9.0,15.3
970,2022-03-11 11:00:00,48.0,0.86,9.0,22.6
971,2022-03-11 12:00:00,48.0,1.51,7.0,29.2
972,2022-03-11 13:00:00,51.0,1.56,8.0,30.2
973,2022-03-11 14:00:00,49.0,1.44,8.0,32.7
974,2022-03-11 15:00:00,50.0,0.85,9.0,25.4
975,2022-03-11 16:00:00,49.0,1.07,0.0,27.4
976,2022-03-11 17:00:00,51.0,0.72,7.0,19.6
977,2022-03-11 18:00:00,53.0,0.23,9.0,16.0
978,2022-03-11 19:00:00,55.0,0.02,8.0,13.4
979,2022-03-11 20:00:00,60.0,0.0,6.0,11.8
980,2022-03-12 07:00:00,82.0,0.0,8.0,8.4
981,2022-03-12 08:00:00,78.0,0.11,9.0,11.5
